Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS
-1.34096097946167,33.375,1000.0,0.0,1.4184975624084473,0.015812944620847702,40.0,0.9997574687004089,0.9997574687004089,0.9997574687004089,0.018184660002589226,0.00029880000511184335,0.9995799660682678,20000.0,-0.017838571220636368,-0.017838571220636368,0.060658324509859085,0.004247595556080341,0.004247595556080341,-0.09566637873649597,147.5872802734375,33.39274215698242,114.19453430175781,147.5872802734375,135.51303100585938
-1.1221245527267456,30.28125,1000.0,1.0,1.4034663438796997,0.02227799966931343,21.0,1.0012470483779907,1.0012470483779907,1.0012470483779907,0.02181406132876873,0.0002975999959744513,0.9846644401550293,40000.0,-0.02284441515803337,-0.005005843937397003,-0.18325944244861603,0.003025453072041273,-0.0012221424840390682,-0.08113404363393784,238.75732421875,30.46678924560547,60.67070388793945,91.13748931884766,219.4486541748047
-0.5346188545227051,58.85416793823242,1000.0,2.0,1.3717271089553833,0.0202475618571043,17.0,0.9990014433860779,0.9990014433860779,0.9990014433860779,0.021685175597667694,0.00029639998683705926,0.9539107084274292,60000.0,-0.020739715546369553,0.0021046996116638184,-0.2351493388414383,0.004184788092970848,0.001159335020929575,-0.08800068497657776,313.2745666503906,22.868757247924805,51.624061584472656,74.49371337890625,268.4790344238281
0.8009910583496094,75.9800033569336,1000.0,3.0,1.3495267629623413,0.020939772948622704,13.0,0.998503565788269,0.998503565788269,0.998503565788269,0.021490443497896194,0.00029520000680349767,0.9329975247383118,80000.0,-0.015013288706541061,0.005726426839828491,-0.017324641346931458,0.009392899461090565,0.005208111368119717,-0.009934485889971256,378.4490051269531,26.635080337524414,38.500282287597656,65.13536071777344,307.0528869628906
1.9225372076034546,101.91999816894531,1000.0,4.0,1.3193598985671997,0.02354629710316658,15.0,0.9973590970039368,0.9973590970039368,0.9973590970039368,0.02064654603600502,0.00029399999766610563,0.905287504196167,100000.0,-0.017234884202480316,-0.0022215954959392548,0.3338698148727417,0.006864165421575308,-0.002528734039515257,0.004871038254350424,446.3020935058594,22.38990592956543,45.44213104248047,67.83203887939453,294.845947265625
3.1728427410125732,95.69999694824219,1000.0,5.0,1.2766656875610352,0.021734552457928658,13.0,0.9981342554092407,0.9981342554092407,0.9981342554092407,0.020490244030952454,0.0002927999885287136,0.8674558997154236,120000.0,-0.018165089190006256,-0.0009302049875259399,0.1632567048072815,0.011397425085306168,0.00453325966373086,0.057393237948417664,511.81085205078125,26.356313705444336,39.128787994384766,65.48509979248047,305.4129943847656
3.6571927070617676,92.4800033569336,1000.0,6.0,1.2389450073242188,0.02025456167757511,14.0,0.9983770251274109,0.9983770251274109,0.9983770251274109,0.021380038931965828,0.000291600008495152,0.8353111743927002,140000.0,-0.02186163142323494,-0.0036965422332286835,-0.17482547461986542,0.008486910723149776,-0.002910514362156391,0.08991441130638123,579.5263671875,22.63018798828125,45.063358306884766,67.69354248046875,295.44915771484375
5.057828903198242,110.12000274658203,1000.0,7.0,1.2009941339492798,0.020703785121440887,12.0,0.9994612336158752,0.9994612336158752,0.9994612336158752,0.021054837852716446,0.00029039999935775995,0.8042315244674683,160000.0,-0.019342349842190742,0.002519281581044197,-0.1376991868019104,0.014337291941046715,0.005850381217896938,0.23097661137580872,638.7263793945312,22.13235092163086,37.04462432861328,59.17697525024414,337.96929931640625
6.981817722320557,93.0199966430664,1000.0,8.0,1.1658096313476562,0.0226760171353817,13.0,0.9980322122573853,0.9980322122573853,0.9980322122573853,0.0210894662886858,0.0002891999902203679,0.7764307260513306,180000.0,-0.02052982896566391,-0.0011874791234731674,-0.12637968361377716,0.015882177278399467,0.0015448853373527527,0.34209293127059937,701.7420043945312,24.547521591186523,38.445640563964844,62.993160247802734,317.4947814941406
8.492940902709961,94.5,1000.0,9.0,1.1342432498931885,0.020147506147623062,11.0,0.9996049404144287,0.9996049404144287,0.9996049404144287,0.020668430253863335,0.0002880000101868063,0.7523006796836853,200000.0,-0.021389607340097427,-0.0008597783744335175,-0.005853109061717987,0.016050105914473534,0.00016792863607406616,0.39380648732185364,761.5376586914062,25.174522399902344,34.59994125366211,59.77445983886719,334.591064453125
10.285383224487305,73.12000274658203,1000.0,10.0,1.1029448509216309,0.020628690719604492,10.0,0.9987840056419373,0.9987840056419373,0.9987840056419373,0.02116798423230648,0.0002868000010494143,0.7291257381439209,220000.0,-0.020234087482094765,0.0011555198580026627,-0.27437281608581543,0.016494562849402428,0.00044445693492889404,0.5746464133262634,816.4625244140625,23.315576553344727,31.588336944580078,54.90391159057617,364.27276611328125
11.208488464355469,75.77999877929688,1000.0,11.0,1.067267656326294,0.021074019372463226,9.0,0.998950719833374,0.998950719833374,0.998950719833374,0.020640306174755096,0.00028559999191202223,0.7035925388336182,240000.0,-0.018633883446455002,0.0016002040356397629,-0.14542154967784882,0.016467763110995293,-2.679973840713501e-05,0.6701193451881409,869.5179443359375,25.41891860961914,27.605491638183594,53.024410247802734,377.18475341796875
13.010229110717773,96.33999633789062,1000.0,12.0,1.038615345954895,0.020270466804504395,8.0,0.9976447820663452,0.9976447820663452,0.9976447820663452,0.01997821033000946,0.00028440001187846065,0.6837750673294067,260000.0,-0.018480606377124786,0.00015327706933021545,-0.11605460196733475,0.019747694954276085,0.0032799318432807922,0.7892295122146606,920.4226684570312,24.595294952392578,26.288082122802734,50.88337707519531,393.0556945800781
14.84045696258545,89.66000366210938,1000.0,13.0,1.0076466798782349,0.021669596433639526,7.0,1.0006182193756104,1.0006182193756104,1.0006182193756104,0.020692335441708565,0.0002832000027410686,0.6630944013595581,280000.0,-0.016316715627908707,0.0021638907492160797,9.021535515785217e-05,0.019544770941138268,-0.00020292401313781738,0.9221550822257996,965.568115234375,24.122812271118164,21.002643585205078,45.12545394897461,443.2088317871094
