Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/EpBudget
-0.9369078874588013,24.375,1000.0,0.0,1.4208996295928955,0.009396909736096859,40.0,1.0014123916625977,1.0014123916625977,1.0014123916625977,0.01525250542908907,0.00029880000511184335,1.001983880996704,20000.0,-0.01043265126645565,-0.01043265126645565,-0.2594923675060272,1.8876850605010986,1.8876850605010986,-0.11767363548278809,143.1249542236328,29.023906707763672,114.10104370117188,143.1249542236328,139.738037109375,780.1675415039062
-0.6747069358825684,46.0,1000.0,1.0,1.4178260564804077,0.013846163637936115,40.0,1.0024316310882568,1.0024316310882568,1.0024316310882568,0.01678919978439808,0.0002975999959744513,0.9988919496536255,40000.0,-0.01739751733839512,-0.006964866071939468,-0.28451043367385864,0.9076532125473022,-0.9800318479537964,-3.8538625240325928,286.004150390625,28.898508071899414,113.9487075805664,142.8482208251953,140.0087432861328,-810.7832641601562
-0.6667004227638245,38.77083206176758,1000.0,2.0,1.4260118007659912,0.015620826743543148,40.0,1.0037630796432495,1.0037630796432495,1.0037630796432495,0.01859515719115734,0.00029639998683705926,1.007103681564331,60000.0,-0.02047235704958439,-0.00307483971118927,-0.09792272001504898,0.5254714488983154,-0.3821817636489868,-4.231421947479248,431.2296142578125,29.479684829711914,115.71407318115234,145.19375610351562,137.74696350097656,668.2514038085938
-0.5152435898780823,46.7400016784668,1000.0,3.0,1.4213919639587402,0.019213980063796043,40.0,1.0040334463119507,1.0040334463119507,1.0040334463119507,0.019937889650464058,0.00029520000680349767,1.002461314201355,80000.0,-0.02450219728052616,-0.0040298402309417725,0.016036588698625565,0.9952930212020874,0.469821572303772,-7.781942367553711,575.9320068359375,28.592327117919922,116.07972717285156,144.67205810546875,138.2436981201172,-146.49581909179688
-0.2346464991569519,31.940000534057617,1000.0,4.0,1.4188404083251953,0.020826833322644234,30.0,1.0036903619766235,1.0036903619766235,1.0036903619766235,0.020511377602815628,0.00029399999766610563,0.9999113082885742,100000.0,-0.020887089893221855,0.003615107387304306,0.14225205779075623,0.8041471242904663,-0.1911458969116211,-6.554817199707031,692.749755859375,29.272558212280273,87.51531982421875,116.78787994384766,171.25064086914062,1056.7000732421875
-0.19494321942329407,30.18000030517578,1000.0,5.0,1.41537606716156,0.02053333818912506,26.0,1.0033748149871826,1.0033748149871826,1.0033748149871826,0.020438265055418015,0.0002927999885287136,0.9964528679847717,120000.0,-0.02172335982322693,-0.0008362699300050735,0.17362752556800842,1.2678027153015137,0.46365559101104736,-8.4981107711792,800.0706176757812,31.658164978027344,75.63460540771484,107.29277038574219,186.4058380126953,459.4617919921875
-0.32651543617248535,39.36000061035156,1000.0,6.0,1.4116252660751343,0.020531659945845604,25.0,1.0067903995513916,1.0067903995513916,1.0067903995513916,0.02083461731672287,0.000291600008495152,0.9927270412445068,140000.0,-0.020521605387330055,0.0012017544358968735,-0.154547780752182,2.2184011936187744,0.9505984783172607,-9.096295356750488,902.923828125,30.373069763183594,72.45291137695312,102.82598114013672,194.5033721923828,-713.6895751953125
-0.5198880434036255,47.459999084472656,1000.0,7.0,1.4108988046646118,0.021779658272862434,23.0,1.002390742301941,1.002390742301941,1.002390742301941,0.021102944388985634,0.00029039999935775995,0.9920871257781982,160000.0,-0.02155819535255432,-0.001036589965224266,0.22954656183719635,2.845111608505249,0.6267104148864746,-12.825325965881348,999.3261108398438,30.145648956298828,66.23260498046875,96.37825775146484,207.51568603515625,348.744384765625
-0.6631779670715332,48.41999816894531,1000.0,8.0,1.417643427848816,0.02043159492313862,16.0,0.9998515844345093,0.9998515844345093,0.9998515844345093,0.020750723779201508,0.0002891999902203679,0.9987820386886597,180000.0,-0.01891942135989666,0.0026387739926576614,0.09004609286785126,1.3920022249221802,-1.4531093835830688,-5.591994762420654,1078.9185791015625,33.550636291503906,46.016807556152344,79.56744384765625,251.3590850830078,749.3682861328125
-0.8249828219413757,41.34000015258789,1000.0,9.0,1.4208420515060425,0.020208073779940605,18.0,1.0030105113983154,1.0030105113983154,1.0030105113983154,0.022430269047617912,0.0002880000101868063,1.0019170045852661,200000.0,-0.020102137699723244,-0.0011827163398265839,0.016088688746094704,1.2562212944030762,-0.135780930519104,-9.924912452697754,1163.5443115234375,33.39194107055664,51.21076965332031,84.60270690917969,236.3990478515625,109.5850830078125
-0.8135221600532532,34.560001373291016,1000.0,10.0,1.417605996131897,0.020660432055592537,18.0,1.0009760856628418,1.0009760856628418,1.0009760856628418,0.020425816997885704,0.0002868000010494143,0.9986714124679565,220000.0,-0.020561765879392624,-0.0004596281796693802,0.15750528872013092,2.3697733879089355,1.1135520935058594,-12.826858520507812,1246.844482421875,31.48650550842285,51.79055404663086,83.27706146240234,240.16217041015625,395.8017578125
-0.9402744770050049,28.979999542236328,1000.0,11.0,1.4154372215270996,0.02124827541410923,19.0,1.0012575387954712,1.0012575387954712,1.0012575387954712,0.020690131932497025,0.00028559999191202223,0.9965096116065979,240000.0,-0.018985996022820473,0.0015757698565721512,-0.3576144278049469,2.496742010116577,0.1269686222076416,-12.94421672821045,1332.2230224609375,30.240873336791992,55.11308288574219,85.35395812988281,234.31837463378906,628.109130859375
-1.2676167488098145,29.5,1000.0,12.0,1.414981722831726,0.024923980236053467,14.0,1.0011546611785889,1.0011546611785889,1.0011546611785889,0.01996886543929577,0.00028440001187846065,0.9960567355155945,260000.0,-0.01627751812338829,0.0027084778994321823,-0.018532011657953262,2.410123586654663,-0.08661842346191406,-12.910476684570312,1403.4119873046875,31.121362686157227,40.04423522949219,71.16559600830078,281.03466796875,-189.39920043945312
