Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g,Misc/AcceptanceStep,Misc/cost_gradient_norm,Misc/A,Misc/B,Misc/q,Misc/r,Misc/s,Misc/Lambda_star,Misc/Nu_star,Misc/OptimCase
0.22781841456890106,127.9375,1000.0,0.0,1.4064692258834839,0.00015948277723509818,40.0,1.0006481409072876,1.0006481409072876,1.0006481409072876,0.00045827674330212176,0.0,0.9876468181610107,20000.0,-0.010627062991261482,-0.010627062991261482,-5.245208711812666e-10,0.004288769327104092,0.004288769327104092,0.03781680762767792,1.4147297143936157,1.4147297143936157,0.08316578716039658,125.5650863647461,21.226398468017578,104.33768463134766,125.5640869140625,159.28121948242188,0.9127363562583923,0.3051464557647705,0.09495857357978821,0.02400706708431244,0.2909328043460846,1.0,0.18007108569145203,0.024006834253668785,-107571.921875,0.02400706708431244,0.0001512359594926238,0.09850271046161652,0.0,0.45059970021247864,0.0
0.2729865610599518,137.03125,1000.0,1.0,1.4001179933547974,0.00016239208343904465,40.0,1.000319480895996,1.000319480895996,1.000319480895996,0.00022596331837121397,0.0,0.9813920855522156,40000.0,-0.014459026046097279,-0.0038319630548357964,-1.0490417423625331e-08,0.003474419005215168,-0.0008143503218889236,0.025574030354619026,1.5608980655670166,0.14616835117340088,1.7723796367645264,251.18734741210938,23.3491153717041,102.23255920410156,125.58167266845703,159.25889587402344,0.6982350945472717,0.30123770236968994,0.1489000916481018,0.04102291166782379,0.3334166705608368,1.0,0.22639255225658417,0.04095546901226044,-84281.890625,0.04102291166782379,-0.0031691675540059805,0.14891688525676727,0.0,0.36647385358810425,0.0
0.41945305466651917,131.5625,1000.0,2.0,1.396018385887146,0.00017664118786342442,40.0,0.9993748068809509,0.9993748068809509,0.9993748068809509,0.0004420923360157758,0.0,0.9775891304016113,60000.0,-0.016303876414895058,-0.001844850368797779,-1.0013580187262505e-08,0.0038861145731061697,0.0004116955678910017,0.04753873124718666,1.3355103731155396,-0.22538769245147705,3.266340732574463,372.5211486816406,20.760534286499023,100.53413391113281,121.29466247558594,164.88771057128906,0.8170940279960632,0.2942327558994293,0.13413730263710022,0.029956134036183357,0.27499404549598694,1.0,0.2530064284801483,0.029468949884176254,-70872.03125,0.029956134036183357,-0.008835138753056526,0.16022628545761108,0.0,0.35330361127853394,0.0
0.42011338472366333,139.17999267578125,1000.0,3.0,1.3920060396194458,0.00015941046876832843,40.0,0.9989851117134094,0.9989851117134094,0.9989851117134094,0.000717592251021415,0.0,0.9736762046813965,80000.0,-0.013013488613069057,0.003290387801826,-3.9577483512687195e-09,0.0021978889126330614,-0.0016882256604731083,0.07304418087005615,1.7883517742156982,0.4528414011001587,4.048593521118164,494.5840759277344,19.88080406188965,102.14932250976562,122.0301284790039,163.89395141601562,0.7016705274581909,0.2959405481815338,0.15113762021064758,0.04062219709157944,0.3373703956604004,1.0,0.24973821640014648,0.040482740849256516,-73287.125,0.04062219709157944,0.00498077180236578,0.17789024114608765,0.0,0.3353041410446167,0.0
0.4121125340461731,119.30000305175781,1000.0,4.0,1.397304654121399,0.00014397075574379414,40.0,0.9987643361091614,0.9987643361091614,0.9987643361091614,0.0008737603202462196,0.0,0.978756844997406,100000.0,-0.008929882198572159,0.004083606414496899,4.994869406971247e-09,0.002301351632922888,0.00010346272028982639,0.051076870411634445,1.0855424404144287,-0.7028093338012695,4.146964073181152,618.1641845703125,21.30436897277832,102.2402572631836,123.54462432861328,161.88482666015625,0.7698503136634827,0.31797322630882263,0.14134497940540314,0.03374560922384262,0.30696287751197815,1.0,0.1889609694480896,0.03211608901619911,-70623.703125,0.03374560922384262,0.014324063435196877,0.1259136199951172,0.0,0.39854615926742554,0.0
0.25085553526878357,131.22000122070312,1000.0,5.0,1.4039524793624878,0.00015835533849895,40.0,0.9999389052391052,0.9999389052391052,0.9999389052391052,4.321457163314335e-05,0.0,0.985212504863739,120000.0,-0.01557803526520729,-0.006648153066635132,4.100799699813251e-09,0.0016747922636568546,-0.0006265593692660332,0.06883818656206131,1.261253833770752,0.17571139335632324,4.295768737792969,745.0850830078125,22.0967960357666,104.79004669189453,126.8868408203125,157.62075805664062,0.7972763180732727,0.30209994316101074,0.13205286860466003,0.0314638689160347,0.30193543434143066,1.0,0.2996040880680084,0.030892780050635338,-39793.23046875,0.0314638689160347,0.01272486336529255,0.2835327386856079,0.0,0.265591025352478,0.0
-0.04066738113760948,99.23999786376953,1000.0,6.0,1.4006843566894531,0.00017892720643430948,40.0,0.9993853569030762,0.9993853569030762,0.9993853569030762,0.00043461829773150384,0.0,0.9819404482841492,140000.0,-0.013479108922183514,0.002098926343023777,1.1014938294806598e-08,0.0017444636905565858,6.967142689973116e-05,0.05495240539312363,0.8892414569854736,-0.3720123767852783,4.82519006729126,870.0030517578125,21.77765464782715,103.10717010498047,124.88482666015625,160.14755249023438,0.7989516258239746,0.2808612287044525,0.12036868929862976,0.03133205324411392,0.30297762155532837,1.0,0.24243055284023285,0.031193647533655167,-39860.46484375,0.03133205324411392,-0.0043746596202254295,0.13827168941497803,0.0,0.3803192675113678,0.0
-0.14903607964515686,122.05999755859375,1000.0,7.0,1.4072775840759277,0.00015042121231090277,40.0,1.0011707544326782,1.0011707544326782,1.0011707544326782,0.0008278765017166734,0.0,0.9884654879570007,160000.0,-0.011090686544775963,0.002388422377407551,-1.9836425835251248e-08,0.002492449013516307,0.0007479853229597211,0.05418940261006355,1.1099622249603271,0.22072076797485352,6.565150737762451,997.6357421875,21.804492950439453,105.79518127441406,127.59967803955078,156.74020385742188,0.7498944401741028,0.31055039167404175,0.16571414470672607,0.03556555509567261,0.3013956546783447,1.0,0.20803400874137878,0.035009145736694336,-65886.0078125,0.03556555509567261,0.008919497951865196,0.14298391342163086,0.0,0.37399980425834656,0.0
-0.14118386805057526,92.26000213623047,1000.0,8.0,1.4111565351486206,0.00017744541401043534,40.0,1.000333309173584,1.000333309173584,1.000333309173584,0.00023568517644889653,0.0,0.9924027323722839,180000.0,-0.010952281765639782,0.00013840477913618088,-1.6403198799253005e-08,0.0030407493468374014,0.0005483003333210945,0.02600487321615219,0.90968257188797,-0.20027965307235718,7.617817401885986,1131.6466064453125,21.991666793823242,111.98463439941406,133.97630310058594,149.28013610839844,0.718163251876831,0.2921084463596344,0.18288271129131317,0.038777828216552734,0.30348026752471924,1.0,0.19584861397743225,0.03865265101194382,-40543.91015625,0.038777828216552734,0.0037372817751020193,0.11158038675785065,0.0,0.42337092757225037,0.0
-0.26280084252357483,68.95999908447266,1000.0,9.0,1.4018760919570923,0.00017353285511489958,40.0,1.0001171827316284,1.0001171827316284,1.0001171827316284,8.283261558972299e-05,0.0,0.983302652835846,200000.0,-0.007909313775599003,0.003042967990040779,1.125335735707722e-08,0.00328426668420434,0.0002435173373669386,0.009207536466419697,0.5924035310745239,-0.31727904081344604,5.445422172546387,1259.7021484375,21.78923988342285,106.22645568847656,128.01568603515625,156.23085021972656,0.7788951992988586,0.3035828769207001,0.15003643929958344,0.03296642005443573,0.2780292332172394,1.0,0.1566164791584015,0.03269405663013458,-23779.615234375,0.03296642005443573,0.004704657942056656,0.08126623928546906,0.0,0.4960893392562866,0.0
