Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g,Misc/AcceptanceStep,Misc/cost_gradient_norm,Misc/A,Misc/B,Misc/q,Misc/r,Misc/s,Misc/Lambda_star,Misc/Nu_star,Misc/OptimCase
-0.8369895815849304,33.5625,1000.0,0.0,1.4269078969955444,0.0001145547503256239,40.0,0.9981740117073059,0.9981740117073059,0.9981740117073059,0.0012911265948787332,0.0,1.0080280303955078,20000.0,-0.00784732773900032,-0.00784732773900032,-8.058547606992761e-09,0.003425409784540534,0.003425409784540534,0.09946989268064499,0.4551191031932831,0.4551191031932831,-0.20492392778396606,145.17649841308594,32.37178421020508,112.8047103881836,145.17649841308594,137.7633514404297,1.0914969444274902,0.35285452008247375,0.09752582013607025,0.016787448897957802,0.23041179776191711,1.0,0.08640339970588684,0.016548283398151398,-2293.536376953125,0.016787448897957802,-0.0027649973053485155,0.03196624293923378,0.0,0.7909865975379944,0.0
-0.9331745505332947,31.15625,1000.0,1.0,1.431449055671692,0.00015165821241680533,40.0,0.9994885325431824,0.9994885325431824,0.9994885325431824,0.0003617042675614357,0.0,1.0128427743911743,40000.0,-0.008913482539355755,-0.0010661548003554344,5.662441182607836e-08,0.002290872624143958,-0.001134537160396576,0.09187942743301392,0.37182968854904175,-0.08328941464424133,0.11755242943763733,284.6550598144531,35.30998229980469,104.12950897216797,139.43948364257812,143.431396484375,0.9513336420059204,0.3126387894153595,0.116708904504776,0.022098563611507416,0.2668280303478241,1.0,0.10900475829839706,0.021580984815955162,-1397.6265869140625,0.022098563611507416,-0.003746327245607972,0.02711658552289009,0.0,0.8588106632232666,0.0
-1.0336809158325195,32.83333206176758,1000.0,2.0,1.4275611639022827,0.00013464638323057443,40.0,1.000541090965271,1.000541090965271,1.000541090965271,0.00038252482772804797,0.0,1.008846402168274,60000.0,-0.004801739938557148,0.004111742600798607,3.333091669333044e-08,0.0026693271938711405,0.0003784545697271824,0.0534772165119648,0.33266952633857727,-0.03916016221046448,0.8063515424728394,426.81591796875,35.36785125732422,106.75996398925781,142.12782287597656,140.71839904785156,0.8550984263420105,0.33355459570884705,0.1399046778678894,0.02735253982245922,0.26143795251846313,1.0,0.09738672524690628,0.02710777334868908,-1794.803955078125,0.02735253982245922,0.0028927524108439684,0.03418779373168945,0.0,0.7648555040359497,0.0
-1.4322140216827393,28.979999542236328,1000.0,3.0,1.4468618631362915,0.00012909917859360576,40.0,0.999906063079834,0.999906063079834,0.999906063079834,6.639534694841132e-05,0.0,1.0285345315933228,80000.0,-0.004495961591601372,0.0003057783469557762,1.592636067471176e-08,0.002794362371787429,0.00012503517791628838,-0.018335044384002686,0.2219047248363495,-0.11076480150222778,0.8685420155525208,566.216064453125,32.83549118041992,106.52960968017578,139.36509704589844,143.50794982910156,0.720639705657959,0.3217087686061859,0.19422368705272675,0.03851177170872688,0.26978322863578796,1.0,0.09201943129301071,0.03835709020495415,-596.3679809570312,0.03851177170872688,0.002026926027610898,0.026560544967651367,0.0,0.8677536249160767,0.0
-1.831831693649292,25.219999313354492,1000.0,4.0,1.4482755661010742,0.000127365390653722,40.0,0.9996924996376038,0.9996924996376038,0.9996924996376038,0.0002174215333070606,0.0,1.0298858880996704,100000.0,-0.005090872757136822,-0.00059491116553545,6.818771325356465e-09,0.003136642510071397,0.00034228013828396797,-0.06064948812127113,0.15031081438064575,-0.07159391045570374,0.21816377341747284,705.5641479492188,31.74350357055664,107.57264709472656,139.31614685058594,143.55836486816406,0.6765397787094116,0.33794325590133667,0.2219666838645935,0.04369615018367767,0.25710466504096985,1.0,0.08382852375507355,0.04364394396543503,-1.741498351097107,0.04369615018367767,-0.0011976819951087236,0.02747642621397972,0.0,0.8531684279441833,0.0
-1.9570906162261963,21.100000381469727,1000.0,5.0,1.449133038520813,0.0002295335871167481,40.0,1.000543236732483,1.000543236732483,1.000543236732483,0.0003842106962110847,0.0,1.0307303667068481,120000.0,-0.02151494473218918,-0.016424071975052357,2.1886824796979454e-08,0.0030296992044895887,-0.00010694330558180809,-0.04422125220298767,0.18405106663703918,0.03374025225639343,0.16382364928722382,841.0719604492188,31.311532974243164,104.16363525390625,135.47515869140625,147.6285400390625,0.6485428214073181,0.195297971367836,0.202958345413208,0.047550223767757416,0.30113351345062256,1.0,0.1170775443315506,0.04569106921553612,-342.2185974121094,0.047550223767757416,0.009089875034987926,0.044442661106586456,1.5419182777404785,0.0,3.0
-1.4073362350463867,24.799999237060547,1000.0,6.0,1.4495129585266113,0.00024246358952950686,40.0,0.9996467232704163,0.9996467232704163,0.9996467232704163,0.00024979031877592206,0.0,1.0311354398727417,140000.0,-0.02084878273308277,0.0006661619991064072,-1.19209286886246e-09,0.003352103056386113,0.00032240385189652443,-0.050972502678632736,0.2641802728176117,0.08012920618057251,1.1957894563674927,978.5480346679688,30.646484375,106.7945327758789,137.44100952148438,145.5169677734375,0.7245824933052063,0.20920342206954956,0.18659114837646484,0.03809379041194916,0.2887227535247803,1.0,0.17388208210468292,0.03809347748756409,-0.45411694049835205,0.03809379041194916,0.0001628153258934617,0.08436800539493561,1.3801051378250122,0.0,3.0
-0.3995864987373352,34.400001525878906,1000.0,7.0,1.437890887260437,0.00015106823411770165,40.0,0.9994101524353027,0.9994101524353027,0.9994101524353027,0.00041708521894179285,0.0,1.0192371606826782,160000.0,-0.008826669305562973,0.012022113427519798,-2.3841859042583735e-10,0.004324205219745636,0.0009721021633595228,0.026261145249009132,0.3365591764450073,0.07237890362739563,1.556077003479004,1116.7572021484375,32.490196228027344,105.68624114990234,138.1764373779297,144.7424774169922,1.012021541595459,0.32850587368011475,0.10114623606204987,0.019527660682797432,0.26443779468536377,1.0,0.20442718267440796,0.01872744970023632,-767.5604858398438,0.019527660682797432,0.009597726166248322,0.11511499434709549,0.0,0.4168204665184021,0.0
0.5257546901702881,39.65999984741211,1000.0,8.0,1.438009262084961,0.00014030508464202285,40.0,0.9991364479064941,0.9991364479064941,0.9991364479064941,0.0006106235668994486,0.0,1.0195826292037964,180000.0,-0.011633798480033875,-0.0028071291744709015,-1.2159347972939827e-09,0.0058297524228692055,0.0015055472031235695,0.03674841672182083,0.44452008605003357,0.10796090960502625,2.026977777481079,1254.400146484375,32.09977722167969,105.51044464111328,137.61021423339844,145.33804321289062,1.0404399633407593,0.31547239422798157,0.10095424950122833,0.018475478515028954,0.2505064904689789,1.0,0.18721626698970795,0.018467888236045837,-1895.46923828125,0.018475478515028954,0.0009276720229536295,0.11338264495134354,0.0,0.4199926555156708,0.0
0.8043845891952515,37.2400016784668,1000.0,9.0,1.4334354400634766,0.0001523239043308422,40.0,0.999506413936615,0.999506413936615,0.999506413936615,0.00034903211053460836,0.0,1.0153483152389526,200000.0,-0.007433001883327961,0.0042007965967059135,-2.3841859042583735e-10,0.0034971514251083136,-0.002332600997760892,0.020162509754300117,0.31266018748283386,-0.1318598985671997,2.858271837234497,1392.2611083984375,30.84687614440918,106.98043823242188,137.8273162841797,145.10911560058594,0.8383263349533081,0.312831312417984,0.104530930519104,0.028457950800657272,0.35168495774269104,1.0,0.15084339678287506,0.028265826404094696,-2233.784912109375,0.028457950800657272,0.0035896250046789646,0.06706835329532623,0.0,0.5460798740386963,0.0
