Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
-2.21704363822937,41.4375,1000.0,0.0,1.4098838567733765,0.017505953088402748,40.0,0.9983659982681274,0.9983659982681274,0.9983659982681274,0.018837086856365204,0.00029880000511184335,0.990999698638916,20000.0,-0.016845183447003365,-0.016845183447003365,-0.039391711354255676,0.004950252361595631,0.004950252361595631,0.046521205455064774,1.2122889757156372,1.2122889757156372,-0.059008415788412094,179.4102783203125,21.096269607543945,158.3109130859375,179.40921020507812,111.47699737548828,0.03599999472498894,0.03599999472498894,0.03599999472498894,0.0
-1.9687658548355103,40.3125,1000.0,1.0,1.399575114250183,0.02194824069738388,24.0,0.9986177086830139,0.9986177086830139,0.9986177086830139,0.02190532349050045,0.0002975999959744513,0.980858564376831,40000.0,-0.022718781605362892,-0.005873598158359528,-0.48533862829208374,0.002755759283900261,-0.0021944930776953697,0.013787208124995232,0.9650366902351379,-0.24725228548049927,0.7026907205581665,296.8385009765625,21.91448974609375,95.47616577148438,117.39065551757812,170.37130737304688,0.07091343402862549,0.07091343402862549,0.07091343402862549,0.0
-1.0956896543502808,69.95833587646484,1000.0,2.0,1.3827831745147705,0.02125406824052334,15.0,0.9972428679466248,0.9972428679466248,0.9972428679466248,0.021077461540699005,0.00029639998683705926,0.9645256996154785,60000.0,-0.018964389339089394,0.0037543922662734985,-0.0332651287317276,0.003975318279117346,0.0012195589952170849,0.015940289944410324,2.9727020263671875,2.0076653361320496,2.4200797080993652,379.4065856933594,22.41288948059082,60.12386703491211,82.53675842285156,242.3162841796875,0.10297296941280365,0.10297296941280365,0.10297296941280365,0.0
-0.05552087351679802,86.94000244140625,1000.0,3.0,1.3701159954071045,0.022466227412223816,12.0,0.9964099526405334,0.9964099526405334,0.9964099526405334,0.02082611620426178,0.00029520000680349767,0.9523811936378479,80000.0,-0.01903434284031391,-6.995350122451782e-05,0.21668286621570587,0.005166476126760244,0.0011911578476428986,0.012165823020040989,4.2060651779174805,1.233363151550293,4.216460227966309,449.9397277832031,22.206192016601562,48.30092239379883,70.50711059570312,283.6593322753906,0.13531145453453064,0.13531145453453064,0.13531145453453064,0.0
1.765835165977478,109.33999633789062,1000.0,4.0,1.3531230688095093,0.021978724747896194,12.0,1.0009465217590332,1.0009465217590332,1.0009465217590332,0.020825957879424095,0.00029399999766610563,0.9363712072372437,100000.0,-0.017145199701189995,0.0018891431391239166,0.3177691698074341,0.00829662661999464,0.003130150493234396,0.08507648855447769,4.093537330627441,-0.11252784729003906,6.557371139526367,518.92724609375,21.46121597290039,47.49660873413086,68.95882415771484,290.02813720703125,0.16796155273914337,0.16796155273914337,0.16796155273914337,0.0
2.7830400466918945,98.04000091552734,1000.0,5.0,1.3277170658111572,0.02019970491528511,12.0,0.9991649389266968,0.9991649389266968,0.9991649389266968,0.02046976238489151,0.0002927999885287136,0.912848711013794,120000.0,-0.020096752792596817,-0.002951553091406822,-0.1016659289598465,0.00698610907420516,-0.0013105175457894802,0.10614466667175293,2.8489699363708496,-1.2445673942565918,6.549760341644287,588.5657348632812,22.420875549316406,47.19206619262695,69.6129379272461,287.3028869628906,0.201511412858963,0.201511412858963,0.201511412858963,0.0
4.128240585327148,81.0199966430664,1000.0,6.0,1.3039286136627197,0.02207905612885952,16.0,0.9980502128601074,0.9980502128601074,0.9980502128601074,0.021676192060112953,0.000291600008495152,0.8913798332214355,140000.0,-0.023308346047997475,-0.0032115932554006577,0.0009512007236480713,0.011679098941385746,0.004692989867180586,0.2206011712551117,1.8845282793045044,-0.9644416570663452,5.943539619445801,676.0108032226562,23.90054702758789,63.51826858520508,87.41881561279297,228.78369140625,0.2353389859199524,0.2353389859199524,0.2353389859199524,0.0
5.063757419586182,57.58000183105469,1000.0,7.0,1.279194712638855,0.020580166950821877,10.0,0.9993600249290466,0.9993600249290466,0.9993600249290466,0.020176174119114876,0.00029039999935775995,0.8696072101593018,160000.0,-0.01711365580558777,0.006194690242409706,0.03570324927568436,0.012775357812643051,0.0010962588712573051,0.25806939601898193,1.675243854522705,-0.20928442478179932,6.182555675506592,738.9176025390625,22.211687088012695,40.665855407714844,62.87754440307617,318.0785827636719,0.2681940197944641,0.2681940197944641,0.2681940197944641,0.0
6.719432830810547,53.099998474121094,1000.0,8.0,1.2594488859176636,0.0219554640352726,7.0,0.9993862509727478,0.9993862509727478,0.9993862509727478,0.02115168236196041,0.0002891999902203679,0.8525930643081665,180000.0,-0.014948164112865925,0.0021654916927218437,-0.07582112401723862,0.01176554337143898,-0.001009814441204071,0.3908481001853943,2.69626784324646,1.0210239887237549,6.1668009757995605,789.7275390625,22.803386688232422,27.981647491455078,50.7850341796875,393.8168029785156,0.2999924421310425,0.2999924421310425,0.2999924421310425,0.0
7.896819591522217,63.47999954223633,1000.0,9.0,1.2318973541259766,0.02008177898824215,13.0,1.0002386569976807,1.0002386569976807,1.0002386569976807,0.021815156564116478,0.0002880000101868063,0.8294280171394348,200000.0,-0.0230653565376997,-0.008117192424833775,-0.2536160945892334,0.011092417873442173,-0.0006731254979968071,0.4523374140262604,2.1987812519073486,-0.49748659133911133,5.916308879852295,865.9280395507812,23.522642135620117,52.65279006958008,76.17543029785156,262.5518493652344,0.3316367268562317,0.3316367268562317,0.3316367268562317,0.0
8.706323623657227,68.58000183105469,1000.0,10.0,1.2042475938796997,0.02035738155245781,9.0,1.000219702720642,1.000219702720642,1.000219702720642,0.020367266610264778,0.0002868000010494143,0.8068090081214905,220000.0,-0.01858578994870186,0.004479566588997841,0.014417089521884918,0.011776016093790531,0.0006835982203483582,0.48138219118118286,1.9118252992630005,-0.28695595264434814,6.305237293243408,924.0859985351562,22.41675567626953,35.71329116821289,58.13004684448242,344.05615234375,0.3634538948535919,0.3634538948535919,0.3634538948535919,0.0
8.70300579071045,62.81999969482422,1000.0,11.0,1.185082197189331,0.022238336503505707,13.0,0.9980530142784119,0.9980530142784119,0.9980530142784119,0.021484144032001495,0.00028559999191202223,0.7914904952049255,240000.0,-0.02542363479733467,-0.0068378448486328125,-0.030758637934923172,0.013228141702711582,0.001452125608921051,0.54738450050354,1.7664319276809692,-0.14539337158203125,6.164114475250244,997.7551879882812,22.482707977294922,51.1611213684082,73.64382934570312,271.577392578125,0.39511168003082275,0.39511168003082275,0.39511168003082275,0.0
8.967779159545898,60.68000030517578,1000.0,12.0,1.172298789024353,0.02029399946331978,11.0,0.9985677599906921,0.9985677599906921,0.9985677599906921,0.02180537022650242,0.00028440001187846065,0.7814866304397583,260000.0,-0.025511061772704124,-8.742697536945343e-05,0.12954719364643097,0.011039749719202518,-0.0021883919835090637,0.5917346477508545,1.9651920795440674,0.19876015186309814,6.393458366394043,1064.793212890625,22.85308265686035,44.15789794921875,67.01097869873047,298.45855712890625,0.4265258312225342,0.4265258312225342,0.4265258312225342,0.0
9.726872444152832,74.94000244140625,1000.0,13.0,1.1480683088302612,0.021096641197800636,11.0,0.9997116923332214,0.9997116923332214,0.9997116923332214,0.021812928840517998,0.0002832000027410686,0.7628043293952942,280000.0,-0.029828237369656563,-0.004317175596952438,0.10464612394571304,0.01237886119633913,0.001339111477136612,0.6912757158279419,2.9499948024749756,0.9848027229309082,6.485228061676025,1131.931884765625,22.669389724731445,44.44425582885742,67.1136474609375,298.0019836425781,0.45849674940109253,0.45849674940109253,0.45849674940109253,0.0
10.24687385559082,65.31999969482422,1000.0,14.0,1.1271084547042847,0.021363889798521996,9.0,1.000207781791687,1.000207781791687,1.000207781791687,0.02070503681898117,0.00028199999360367656,0.7470224499702454,300000.0,-0.022178221493959427,0.007650015875697136,-0.16648083925247192,0.012581626884639263,0.00020276568830013275,0.6877461671829224,2.0904617309570312,-0.8595330715179443,7.353711128234863,1190.81201171875,22.49335289001465,36.35913848876953,58.85249328613281,339.8326721191406,0.4904576539993286,0.4904576539993286,0.4904576539993286,0.0
10.625597953796387,60.060001373291016,1000.0,15.0,1.1157913208007812,0.022676100954413414,12.0,1.0009595155715942,1.0009595155715942,1.0009595155715942,0.022136222571134567,0.00028080001357011497,0.7386220097541809,320000.0,-0.027693595737218857,-0.00551537424325943,0.1301749050617218,0.01124146580696106,-0.0013401610776782036,0.6955164670944214,2.0102055072784424,-0.08025622367858887,6.655856132507324,1261.979248046875,22.84315299987793,48.30074691772461,71.1438980102539,281.120361328125,0.5221191644668579,0.5221191644668579,0.5221191644668579,0.0
10.103490829467773,47.900001525878906,1000.0,16.0,1.0956536531448364,0.02021845057606697,11.0,0.9998385310173035,0.9998385310173035,0.9998385310173035,0.021215137094259262,0.0002796000044327229,0.7239338159561157,340000.0,-0.02659113146364689,0.001102464273571968,-0.029692500829696655,0.010716952383518219,-0.0005245134234428406,0.7335155010223389,1.7099257707595825,-0.30027973651885986,6.522096633911133,1328.71435546875,22.993919372558594,43.714500427246094,66.70841979980469,299.8122253417969,0.5527306795120239,0.5527306795120239,0.5527306795120239,0.0
10.541459083557129,51.47999954223633,1000.0,17.0,1.0772705078125,0.02275434322655201,9.0,1.0013880729675293,1.0013880729675293,1.0013880729675293,0.020704271271824837,0.0002783999952953309,0.7107527852058411,360000.0,-0.02292858064174652,0.0036625508219003677,-0.1407938003540039,0.013788951560854912,0.003071999177336693,0.8720785975456238,1.852237582206726,0.14231181144714355,6.83929443359375,1389.324462890625,24.504722595214844,36.07741165161133,60.58213424682617,330.13031005859375,0.582683801651001,0.582683801651001,0.582683801651001,0.0
11.658051490783691,49.68000030517578,1000.0,18.0,1.048227310180664,0.02205836959183216,8.0,1.002087116241455,1.002087116241455,1.002087116241455,0.02136690728366375,0.00027719998615793884,0.6903941631317139,380000.0,-0.024280346930027008,-0.001351766288280487,-0.18762797117233276,0.01378424558788538,-4.705972969532013e-06,0.9801601767539978,2.111607074737549,0.25936949253082275,6.312299728393555,1446.4007568359375,25.82710838317871,31.22598648071289,57.05309295654297,350.5506591796875,0.6119425296783447,0.6119425296783447,0.6119425296783447,0.0
12.654496192932129,54.91999816894531,1000.0,19.0,1.0335874557495117,0.021998591721057892,10.0,0.9992659687995911,0.9992659687995911,0.9992659687995911,0.021909933537244797,0.00027600000612437725,0.6804015040397644,400000.0,-0.03026079200208187,-0.005980445072054863,-0.052914299070835114,0.012874217703938484,-0.0009100278839468956,1.0319479703903198,1.962963342666626,-0.14864373207092285,6.448409080505371,1510.2154541015625,23.452163696289062,40.33933639526367,63.79150390625,313.5213928222656,0.6409703493118286,0.6409703493118286,0.6409703493118286,0.0
