Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS
-0.5704877972602844,94.0,1000.0,0.0,1.4054574966430664,0.01402481272816658,40.0,1.0008490085601807,1.0008490085601807,1.0008490085601807,0.018945995718240738,0.00029880000511184335,0.9866710305213928,20000.0,-0.01687030866742134,-0.01687030866742134,0.14712673425674438,0.0038867027033120394,0.0038867027033120394,0.026570213958621025,147.2454833984375,31.952590942382812,115.29289245605469,147.2454833984375,135.82760620117188
0.04996545612812042,103.375,1000.0,1.0,1.3858717679977417,0.01942562684416771,40.0,0.9988566637039185,0.9988566637039185,0.9988566637039185,0.02028377540409565,0.0002975999959744513,0.9675487875938416,40000.0,-0.017145758494734764,-0.00027544982731342316,0.04157504811882973,0.003586831968277693,-0.0002998707350343466,0.05782085657119751,294.5942687988281,29.136058807373047,118.17095184326172,147.3070068359375,135.77085876464844
0.5369179844856262,105.125,1000.0,2.0,1.3616639375686646,0.017731482163071632,40.0,0.9990354776382446,0.9990354776382446,0.9990354776382446,0.020330308005213737,0.00029639998683705926,0.9443626403808594,60000.0,-0.01568610779941082,0.001459650695323944,0.048061154782772064,0.004273663740605116,0.0006868317723274231,0.06340444087982178,442.26727294921875,24.583477020263672,123.05500030517578,147.6394500732422,135.46514892578125
1.1824129819869995,93.0999984741211,1000.0,3.0,1.3356678485870361,0.021630801260471344,32.0,0.9980194568634033,0.9980194568634033,0.9980194568634033,0.021308330819010735,0.00029520000680349767,0.9201476573944092,80000.0,-0.015005247667431831,0.0006808601319789886,-0.061201244592666626,0.004524410702288151,0.0002507469616830349,0.07583969086408615,564.6607055664062,24.360553741455078,98.0002670288086,122.3608169555664,163.45101928710938
1.9201622009277344,85.69999694824219,1000.0,4.0,1.3069263696670532,0.02140416018664837,34.0,0.9985464215278625,0.9985464215278625,0.9985464215278625,0.021064257249236107,0.00029399999766610563,0.894057035446167,100000.0,-0.018527748063206673,-0.0035225003957748413,-0.13568885624408722,0.007477210368961096,0.002952799666672945,0.1053772121667862,691.8143920898438,22.155757904052734,104.96944427490234,127.12519836425781,157.32521057128906
2.7329649925231934,102.30000305175781,1000.0,5.0,1.2733856439590454,0.020991919562220573,22.0,0.9987332224845886,0.9987332224845886,0.9987332224845886,0.02065105549991131,0.0002927999885287136,0.8645818829536438,120000.0,-0.016783040016889572,0.0017447080463171005,-0.14012588560581207,0.009702561423182487,0.0022253510542213917,0.15100453794002533,784.0098876953125,21.567750930786133,70.60005187988281,92.16780090332031,216.99551391601562
3.7325310707092285,104.36000061035156,1000.0,6.0,1.2572133541107178,0.02053818665444851,21.0,0.9950513243675232,0.9950513243675232,0.9950513243675232,0.020227449014782906,0.000291600008495152,0.8507224917411804,140000.0,-0.01732681319117546,-0.0005437731742858887,-0.19493421912193298,0.010164073668420315,0.0004615122452378273,0.19957755506038666,873.2681884765625,22.02176284790039,67.20919036865234,89.23095703125,224.13746643066406
4.677452564239502,113.22000122070312,1000.0,7.0,1.2341907024383545,0.021207129582762718,23.0,0.9990848898887634,0.9990848898887634,0.9990848898887634,0.0207448061555624,0.00029039999935775995,0.8313571214675903,160000.0,-0.019358696416020393,-0.0020318832248449326,-0.24538105726242065,0.011622670106589794,0.0014585964381694794,0.22784890234470367,970.2404174804688,23.491647720336914,73.45539855957031,96.94705200195312,206.29818725585938
5.576813220977783,93.37999725341797,1000.0,8.0,1.2110568284988403,0.022860083729028702,22.0,0.998146653175354,0.998146653175354,0.998146653175354,0.020733285695314407,0.0002891999902203679,0.8123298287391663,180000.0,-0.02025878056883812,-0.0009000841528177261,0.3131931722164154,0.014201667159795761,0.002578997053205967,0.30714166164398193,1065.6689453125,25.97584342956543,69.4255599975586,95.40140533447266,209.64051818847656
6.7578558921813965,105.55999755859375,1000.0,9.0,1.1862149238586426,0.020090309903025627,16.0,0.9995629787445068,0.9995629787445068,0.9995629787445068,0.020582105964422226,0.0002880000101868063,0.7923933267593384,200000.0,-0.0195317380130291,0.000727042555809021,0.005840755999088287,0.01730220951139927,0.003100542351603508,0.3631828725337982,1141.6204833984375,26.23562240600586,49.683815002441406,75.91944122314453,263.4371337890625
